Lat,Lng,Category,Name,Address,Website,Image,Zipcode,Phone Number,Visible,Description,Weight
42.15385,-88.13811,DRINK,Barrington's White House,"145 W Main St<br />Barrington, IL",http://www.barringtonswhitehouse.com/,http://siascotch.com/wp-content/uploads/2015/11/DSC04381-001-1024x581-e1446773333492.jpg,60010,(847) 304-3476,NO,"Barrington’s White House is a vibrant community, cultural center and event venue in the heart of downtown Barrington. ",
41.73073,-88.20463,DRINK,Aurelio's Pizza,"1975 Springbrook Square<br />Naperville, IL",http://www.aptogo.com,http://siascotch.com/wp-content/uploads/2014/09/bar_aurelios_pizza_naperville_SIA_Scotch.jpg,60564,"(630) 918-2344
",NO,"Thin and thick crust pizza as well as stuffed pizza, calzones and other Italian food favorites since 1959.",
41.75806	,-88.25120,STORE,Armanetti Beverage Mart,"2681 E. New York St.<br />Aurora, IL ",http://www.armanetti.com/stores/AURORA_Aurora_60502/,http://siascotch.com/wp-content/uploads/2015/05/AuroraStorePic-e1430757235172.gif,60502,(630) 340-3584,NO,"Conveniently located on New York Street, just west of Eola, Armanetti Aurora is beautifully designed to merchandise a full-selection of Wine, Spirits and Beers. Now carrying SIA Scotch. ",
42.19391,-88.20690,STORE,Armanetti Beverage Mart,"925 Route 22<br />Fox River Grove, IL",http://www.armanetti.com/home.php,http://siascotch.com/wp-content/uploads/2015/05/AuroraStorePic-e1430757235172.gif,60021,(847) 516-9463,NO,"A Chicagoland area leader in providing premium wine, spirits and beer. Now serving SIA Scotch Whisky!",
42.15420,-88.13583,DRINK,Alley 59,"107 E. Main St.<br />Barrington, IL",http://barrington-il.gov/government/departments/economic-community-development/enjoy-barrington,http://siascotch.com/wp-content/uploads/2015/12/bar_alley59_barrington_sia_scotch-e1450055120433.jpeg,60010,(847) 655-2344,NO,Aleey 59 is now open - enjoy a bottle of wine or a specialty SIA Scotch cocktail served up with one of their novelty pastries.,
40.48066,-88.99489,DRINK,A Renee,"306 N Center St<br />Bloomington, IL",www.arenee.com,http://siascotch.com/wp-content/uploads/2015/03/bar_arenee_bloomington_SIA_Scotch.jpg,61701,(309) 827-3524,NO,Have a glass of SIA Scotch Whisky at A Renee Wine Cafe in historic downtown Bloomington.,
37.6606748,-121.8783233,DRINK,Sabio on Main,"501 Main St<br />Pleasanton, CA ",http://sabiopleasanton.com,,94566,(925) 800-3090,YES,"The 13th century King of Castile Alfonso X, el Sabio 'the wise one' ordered small plates of food be served with wine in taverns. Carried on top of wine glasses they were called tapa 'cover'. And now is also carrying your favorite SIA Scotch Whisky!",
38.6114295,-122.8723352,DRINK,Dukes Spirited Cocktails,"111 Plaza St<br />Healdsburg, CA ",http://drinkatdukes.com,,95448,(707) 431-1060,YES,"Duke's is a locally cultivated cocktail bar occupying a historic location that, since 1933, has been serving delicious libations to the hardworking people of Healdsburg. Where you can have your SIA Scotch Whisky.",
37.7859617,-122.41544,DRINK,Bourbon & Branch,"501 Jones St<br />San Francisco, CA ",http://www.bourbonandbranch.com,,94102,(415) 346-1735,YES,"Yelp Review: ""This place is essentially a password only pseudo speakeasy located somewhat near Union Square in an unsuspecting storefront. I have been to this bar dozens of times and the drinks are indeed pricey, but they are served extremely stiff and taste splendid."" You can now buy a bottle of SIA Scotch at Bourbon.",
36.7700518,-119.8362405,STORE,Stefanelli Distributing Co,"1945 W Yale Ave<br />Fresno, CA ",http://www.stefanelli-wine.com,,93705,(559) 233-7138,YES,We are located in Fresno California at the heart of California's Central Valley. You can now buy a bottle of SIA Scotch at  Stefanelli .,
38.6967125,-120.8253755,STORE,Missouri Flat Market,"4615 Missouri Flat Rd<br />Placerville, CA ",https://www.goldcountrymaps.com/missouriflatmarket-liquor.html,,95667,(530) 626-6800,YES,Missouri Flat Market/Liquors is conveniently located in the Depot Junction Shopping Center on Missouri Flat Rd. in Placerville. They also have a wide variety of cigars and your favorite SIA Scotch!,
26.1858188,-80.289426,STORE,Sprits Imports Inc,"10210 NW 50th St<br />Sunrise, FL ",http://spiritimportsinc.com,,33351,(954) 749-4277,YES,Sprits Imports in Sunrise Florida is now carrying SIA Scotch Whisky! Get your bottle y'all!,
38.3388065,-122.742682,STORE,Wilibees Wine and Spirits,"700 3rd St<br />Santa Rosa, CA ",https://www.wilibees.com,,95404,(707) 978-3779,YES,"From Yelp: ""A great wine, beer and liquor shop in the heart of downtown.  What I love is that I can create a custom six-pack of beers from a huge selection of beers, and the cost is incredibly reasonable (plus a 15% discount for a six pack.)  Keep up the great work!"" Wilibees Wine and Spirits, where you can have your SIA Scotch Whiskey. ",
34.1400389,-118.1340436,DRINK,Brü Grill & Bar,"336 S Lake Ave<br />Pasadena, CA ",http://www.brugrill.com,,91101,(626) 787-1444,YES,SIA Scotch is now available at Brü in Pasadena. Get your bottle now!,
37.7730453,-122.4180709,DRINK,Don Ramon's,"225 11th St<br />San Francisco, CA",http://www.donramonsrestaurante.com,,94103,(415) 864-2700,YES,Don Ramon's is authentic Mexican cuisine. Great for your next celebration. Have SIA in a delicious cocktail at Don Ramon's in San Francisco.,
40.01828,-74.73316,STORE,Liquor Loft,"2681 US-206<br />Mt Holly, NJ",https://www.liquorloftusa.com,,8060,(609) 267-5004,YES,You can now get SIA Scotch Whisky here!,
39.89665,-74.94954,STORE,Spirit Shop,"2077 Marlton Pike East<br />Cherry Hill, NJ",,,8003,(856) 424-1617,YES, You can now get SIA Scotch Whisky here!,
40.88596,-74.43570,STORE,The Wine Salon,"44 Midvale Rd<br />Mountain Lakes, NJ",http://www.thewinesalon.com,,7046,(973) 335-5160,YES,You can now get SIA Scotch Whisky here!,
40.79607,-74.47420,DRINK,Town Bar + Kitchen,"80 Elm St<br />Morristown, NJ",http://townbarandkitchen.com,,7960,(973) 889-8696,YES,You can now get SIA Scotch Whisky here!,
40.72131,-73.98070,STORE,Mash + Grape,"24 Avenue C A<br />New York, NY",https://www.mashandgrape.com,,10009,(212) 228-7510,YES, You can now get SIA Scotch Whisky here!,
32.81385,-79.86738,STORE,Clarey's Liquors,"1000 Johnnie Dodds Blvd #106a<br />Mt Pleasant, SC",http://www.clareysliquors.com,,29464,(843) 884-5218‎,YES,You can now get SIA Scotch Whisky here!,
32.83931,-79.81714,STORE,Six Mile Wine and Spirits,"1160 Basketweave Dr<br />Mt Pleasant, SC",https://www.sixmilespirits.com/,,29466,(843) 884-6606,YES, You can now get SIA Scotch Whisky here!,
33.74973,-78.81470,STORE,"Owens Liquors,Inc","8000 N Kings Hw<br />Myrtle Beach, SC",http://www.owensliquors.com/,,29572,(843) 449-6833,YES,You can now get SIA Scotch Whisky here!,
34.54517,-82.68065,STORE,Major Discount Wine & Liquor,"154 Civic Center Blvd<br />Anderson, SC",https://www.facebook.com/majorabc/,,29625,(864) 401-8447,YES,You can now get SIA Scotch Whisky here!,
36.02430,-115.17178,STORE,Lee's Discount Liquor #6 LV Blvd,"9110 S Las Vegas Blvd<br />Las Vegas, NV",http://leesliquorlv.com,,89123,(702) 269-2400,YES,You can now get SIA Scotch Whisky here!,
36.81046,-114.08779,STORE,Lee's Discount Liquor #9 Mesquite,"670 W Pioneer Blvd<br />Mesquite, NV",http://leesliquorlv.com,,89027,(702) 346 8500,YES, You can now get SIA Scotch Whisky here!,
36.16335,-115.29058,STORE,Lee's Liquor & Wine @Boca,"780 S Rampart Blvd<br />Las Vegas, NV",http://leesliquorlv.com,,89145,(702) 982-7400,YES,You can now get SIA Scotch Whisky here!,
36.16121,-115.14546,DRINK,Rick's Rollin Smoke BBQ & Tavern," 725 S Las Vegas Blvd<br />Las Vegas, NV",http://rrsbbq.com,,89101,(702) 462 9880,YES,You can now get SIA Scotch Whisky here!,
36.10757,-115.15152,DRINK,Hofbrauhaus Las Vegas,"4510 Paradise Rd<br />Las Vegas, NV",http://www.hofbrauhauslasvegas.com,,89169,(702) 853-2337,YES,You can now get SIA Scotch Whisky here!,
36.07343,-86.91837,STORE,Iroquois Wine & Spirits,"Bellevue Valley Plaza, 7063 US-70S<br />Nashville, TN",http://iroquoiswineandspirits.com,,37221,(615) 662-9463,YES,You can now get SIA Scotch Whisky here!,
37.7441673,-122.4242277,DRINK,Rock Bar,"80 29th St<br />San Francisco, CA ",http://rockbarsf.com,,94110,(415) 550-6664,YES,SIA Scotch has finally arrived in SF! Grab your bottle today at Rock Bar!,
37.7872163,-122.4203424,DRINK,The Saratoga,"1000 Larkin St<br />San Francisco, CA ",http://www.thesaratogasf.com,,94109,(415) 932-6464,YES,You can now buy a bottle of SIA Scotch at Saratoga.,
37.8065087,-122.4229723,DRINK,The Buena Vista,"2765 Hyde St<br />San Francisco, CA",http://www.thebuenavista.com,,94109,(415) 474-5044,YES,One of the easiest and most popular ways to reach the Buena Vista is by Cable Car. Where you can have your SIA Scotch Whisky. ,
38.5786153,-121.4498532,STORE,Compton's Markets,"4065 MicKinley Blvd<br />Sacramento, CA ",https://www.yelp.com/biz/comptons-market-sacramento,,95819,(916) 456-2443,YES,Compton is now serving SIA Scotch Whisky! Get your bottle y'all!,
38.5624675,-121.3608914,STORE,La Riviera Liquor,"9331 La Riviera Dr<br />Sacramento, CA",https://www.yelp.com/biz/la-riviera-liquor-sacramento,,95826,(916) 364-8701,YES,You can now buy a bottle of SIA Scotch at La Riviera.,
36.9767173,-122.018321,STORE,Shopper's Corner,"622 Soquel Ave<br />Santa Cruz, CA",http://www.shopperscorner.com,,95062,(831) 423-1398,YES,Shopper's Corner in Santa Cruz is the oldest and friendliest family-run market. Where you can have your SIA.,
37.6267447,-121.8625699,DRINK,Callippe Preserve,"8500 Clubhouse Dr<br />Pleasanton, CA ",https://www.playcallippe.com,,94566,(925) 426-6666,YES,"Callippe Preserve is now carrying SIA Scotch Whisky on their bar and restaurants, have yours! ",
38.6781342,-121.7827306,STORE,Nugget Markets #1,"157 Main St<br />Woodland, CA",https://www.nuggetmarket.com,,95695,(530) 662-5479,YES,"We offer more than 400 domestic and imported cheeses, along with a wide selection of wines and spirits, with cheese specialists and wine stewards on hand to help guests find their perfect pairings. SIA Scotch has finally arrived here so you can grab now and enjoy your bottle!!",
34.2570893,-118.5990363,DRINK,West End Tavern - McG's Irish Pub & Grill,"21356 Devonshire St<br />Chatsworth, CA ",http://mcgspub.com,,91311,(818) 734-7056,YES,You can now buy a bottle of SIA Scotch at McG's.,
33.7307743,-117.966362,STORE,Five Star Liquor,"9461 Edinger Ave<br />Westminster, CA ",https://www.yelp.com/biz/five-star-liquor-westminster,,92683,(714) 775-1343,YES,You can now find SIA Scotch Whisky at Five Star Liquor in Westminster.,
32.8998617,-117.196669,STORE,Keg N Bottle Scranton,"9430 Scranton Rd Ste 106<br />San Diego, CA",http://kegnbottle.com/,,92121,(858) 458-4290,YES,"We are known for our ""Liquor Walls"" and ""Beer Caves"". We provide every different type of liquor imaginable, a wine for every occasion, 700 different beers and over 250 different kegs. Stop by today and grab your bottle of SIA! ",
32.6405355,-117.097828,STORE,Best Bev,"640 E St<br />Chula Vista, CA ",https://www.yelp.com/biz/best-bev-chula-vista,,91910,(619) 420-2727,YES,You can now buy a bottle of SIA Scotch at Best Bev.,
37.7393332,-122.4198344,STORE,The Epicurean Trader,"401 Cortland Ave<br />San Francisco, CA",http://www.theepicureantrader.com,,94110,(415) 872-9484,YES,The Epicurean Trader is a specialty food & beverage store in San Francisco. You can now buy a bottle of SIA Scotch here.,
38.3076573,-122.2972971,STORE,Lawler’s Liquors,"2232 Jefferson St<br />Napa, CA ",https://www.yelp.com/biz/lawlers-liquors-napa,,94559,(707) 226-9311,YES,SIA Scotch has finally arrived in Napa! Grab your bottle today at Lawler’s!,
33.5414245,-117.784693,DRINK,Skyloft,"422 S Coast Hwy<br />Laguna Beach, CA",http://skyloftoc.com,,92651,(949) 715-1550,YES,SIA Scotch has finally arrived in Laguna Beach! Grab your bottle today at Skyloft!,
33.58576,-79.05273,STORE,"TPC WINE AND SPIRITS, LLC","11905 SC-707<br />Murrells Inlet, SC",,,29576,(843) 318-2140,YES,You can now get SIA Scotch Whisky here!,
32.93484,-79.99837,STORE,Tanner Hall Liquors,"1000 Tanner Ford Blvd #120<br />Hanahan, SC",https://twitter.com/thliquor,,29410,(843) 553-2977,YES, You can now get SIA Scotch Whisky here!,
33.51615,-80.86606,STORE,Gibby's Bottle Shop,"2040 Columbia Rd<br />Orangeburg, SC",https://www.facebook.com/pg/GibbysBottleShop/about/?ref=page_internal,,29118,(803) 268-9944,YES,You can now get SIA Scotch Whisky here!,
33.98539,-81.25048,STORE,Liquor Depot,"Towne Square - 744 W Main St<br />Lexington, SC",http://www.myliquordepot.com/,,29072,(803) 957-2338,YES, You can now get SIA Scotch Whisky here!,
34.68823,-82.81300,STORE,Off the Vine,"103 Canoy Ln #111<br />Clemson, SC",clemsonstore@offthevineclemson.com,,29631,,YES,You can now get SIA Scotch Whisky here!,
36.01601,-114.95311,STORE,Lee's Discount Liquor #14 Racetrck,"1388 S Boulder Hwy<br />Henderson, NV",http://leesliquorlv.com,,89015,(702) 565-3600,YES, You can now get SIA Scotch Whisky here!,
36.11182,-115.24153,STORE,Lee's Discount Liquor #15 RB-Flam,"Spring Valley Town Center, 4230 S Rainbow Blvd<br />Las Vegas, NV",http://leesliquorlv.com,,89103,(702) 253-5400,YES, You can now get SIA Scotch Whisky here!,
36.04117,-115.13578,STORE,Lee's Discount Liquor #17 Maryland,"8180 S Maryland Pkwy<br />Las Vegas, NV",http://leesliquorlv.com,,89123,(702) 675-7400,YES,You can now get SIA Scotch Whisky here!,
36.28246,-115.28418,STORE,Lee's Discount Liquor #19 Northwes,"6690 N Durango Dr<br />Las Vegas, NV",http://leesliquorlv.com,,89149,(702) 919-1911,YES,You can now get SIA Scotch Whisky here!,
36.24042,-115.23418,STORE,Lee's Discount Liquor #2 Rancho,4421 N Rancho Dr<br />Las Vegas,http://leesliquorlv.com,,89130,(702) 658-2300,YES,You can now get SIA Scotch Whisky here!,
36.19537,-115.25481,STORE,Lee's Discount Liquor #3 Summerlin,"7411 W Lake Mead Blvd<br />Las Vegas, NV",http://leesliquorlv.com,,89128,(702) 804-9700,YES,You can now get SIA Scotch Whisky here!,
34.81840,-82.26817,STORE,All About Spirits,"1832 Woodruff Rd<br />Greenville, SC",,,29607,(864) 676-0990,YES,You can now get SIA Scotch Whisky here!,
34.70045,-82.21785,STORE,Fountain inn Wine & Spirits,"1103 N Main St<br />Fountain Inn, SC",,,29644,(864) 408-9631,YES,You can now get SIA Scotch Whisky here!,
33.51369,-81.73304,STORE,Aiken Liquor,"751 Silver Bluff Rd<br />Aiken, SC",,,29803,(803) 226-0239,YES,You can now get SIA Scotch Whisky here!,
34.09870,-80.92163,STORE,"CHAZMAN LIQUOR, CORP.","2 Office Park Court<br />Columbia, SC",,,29223,,YES,You can now get SIA Scotch Whisky here!,
33.95320,-80.92113,STORE,ABC Store,"8000 Garners Ferry Rd<br />Columbia, SC",,,29209,(803) 647-9366,YES,You can now get SIA Scotch Whisky here!,
34.48248,-82.66548,STORE,Palmetto Liquors,"415 S Carolina 28 Bypass<br />Anderson, SC",https://www.facebook.com/Palmetto-Liquor-187693011254868,,29624,(864) 224-8559,YES, You can now get SIA Scotch Whisky here!,
33.61345,-78.97948,STORE,Pavilion Discount Beverage,"215 US-17 BUS<br />Surfside Beach, SC",http://www.pavilionbeverages.com/,,29575,(843) 238-5266,YES,You can now get SIA Scotch Whisky here!,
33.16718,-80.04633,STORE,Blue Line Liquors,"1104 S Live Oak Dr<br />Moncks Corner, SC",,,29461,(843) 899-5656,YES, You can now get SIA Scotch Whisky here!,
33.50484,-80.86045,STORE,Boulevard Bottle Shop,"1118 Boulevard St<br />Orangeburg, SC",,,29115,(803) 536-2695,YES, You can now get SIA Scotch Whisky here!,
32.79545,-79.85962,STORE,Dante's Spirits LLC,"1220 Ben Sawyer Blvd<br />Mt Pleasant, SC",,,29464,(843) 856-8815,YES,You can now get SIA Scotch Whisky here!,
35.02156,-81.96262,STORE,Eagles Liquor Beer & Wines,"120 Robin Helton Dr<br />Boiling Springs, SC",https://www.facebook.com/pages/Eagles-Liquor-Beer-and-Wines/1415287902019981,,29316,(864) 599-7777,YES,You can now get SIA Scotch Whisky here!,
34.13329,-80.88131,STORE,Village Wine and Spirits,"130 Forum Dr, Ste 2<br />Columbia, SC",https://www.facebook.com/pg/villagespiritscolumbia/about/?ref=page_internal,,29229,(803) 445-1981,YES, You can now get SIA Scotch Whisky here!,
36.14417,-115.04645,STORE,Baja Liquor,"5835 East Sahara Ave #100<br />Las Vegas, NV",,,89142,(702) 522-8449,YES,You can now get SIA Scotch Whisky here!,
36.05445,-115.28320,STORE,Lee's Discount Liquor #10 Durango,"8785 W Warm Springs Rd #102<br />Las Vegas, NV",http://leesliquorlv.com,,89148,(702) 597-1177,YES, You can now get SIA Scotch Whisky here!,
36.15200,-115.24271,STORE,Lee's Discount Liquor #4 Rainbow,"Rainbow Express Village, 1780 S Rainbow Blvd<br />Las Vegas, NV",http://leesliquorlv.com,,89146,(702) 870-6300,YES,You can now get SIA Scotch Whisky here!,
36.11580,-115.09928,STORE,Lee's Discount Liquor #5 E Flaming,"3480 E Flamingo Rd<br />Las Vegas, NV",http://leesliquorlv.com,,89121,(702) 458-5700,YES, You can now get SIA Scotch Whisky here!,
35.99298,-115.10165,STORE,Lee's Discount Liquor #8 Anthem,"10935 S Eastern Ave<br />Henderson, NV",http://leesliquorlv.com,,89052,(702) 658-3800,YES,You can now get SIA Scotch Whisky here!,
36.12893,-115.31454,STORE,Roy's Liquor,"3330 S Hualapai Way Ste 180<br />Las Vegas, NV",http://roysliquor.com,,89117,(702) 202-0111,YES,You can now get SIA Scotch Whisky here!,
36.05656,-115.04831,STORE,Total Wine #1202,"Stephanie St Shopping Center, 501 N Stephanie St<br />Henderson, NV",http://www.totalwine.com,,89014,(702) 433-2709,YES,You can now get SIA Scotch Whisky here!,
